id,score,probability
31142,647.299697,0.342547
80533,650.597849,0.332326
228664,684.575594,0.237087
87021,640.256103,0.364863
104925,614.278511,0.451604
41429,579.360195,0.571966
39183,640.750679,0.363276
60757,524.980304,0.739572
66289,671.671133,0.270947
187634,653.414279,0.323720
184586,642.573907,0.357450
97201,615.140641,0.448646
1247,642.490958,0.357714
76065,492.426752,0.816832
46646,571.275078,0.599159
119492,602.611989,0.491886
77970,549.606871,0.668708
199334,650.028846,0.334078
15184,580.278831,0.568846
213039,619.253945,0.434585
124139,626.389826,0.410453
10849,614.131574,0.452108
238070,611.294934,0.461866
90975,557.379258,0.644420
36605,610.820614,0.463501
112026,519.001049,0.755217
48691,655.528953,0.317335
130530,630.734425,0.395962
171046,711.809758,0.175627
97287,561.526206,0.631140
178656,586.474818,0.547667
198504,604.184185,0.486439
31080,700.247201,0.200052
187389,597.552324,0.509419
65535,680.389150,0.247744
66580,598.575853,0.505873
242868,689.307110,0.225428
94492,604.359881,0.485831
12670,538.061197,0.703163
175582,565.945365,0.616767
44466,631.270350,0.394186
206602,593.008514,0.525147
166045,598.771069,0.505196
37070,582.933844,0.559797
73424,602.038770,0.493872
231547,577.001926,0.579951
48521,587.262867,0.544959
32758,558.952865,0.639405
100761,617.897766,0.439211
57032,557.682547,0.643456
63813,574.326536,0.588958
10868,648.475380,0.338886
217373,552.829624,0.658737
68962,648.982350,0.337313
119070,576.201347,0.582652
179636,706.851036,0.185802
59853,553.633833,0.656226
67574,617.273765,0.441342
120739,587.070075,0.545622
219863,590.468421,0.533919
5355,623.355983,0.420668
151482,629.440662,0.400259
74851,627.295880,0.407418
192907,620.212949,0.431322
221508,690.277292,0.223088
41480,581.917113,0.563267
248781,533.575175,0.715977
89921,543.155893,0.688213
76161,629.004460,0.401712
7864,678.602265,0.252389
21045,625.501850,0.413436
39295,743.767333,0.120332
19177,530.501490,0.724562
92583,659.634552,0.305136
17315,698.831074,0.203212
79436,541.436221,0.693305
155894,578.683351,0.574262
236613,586.932904,0.546093
95613,693.895218,0.214516
60734,606.537713,0.478293
210218,557.783355,0.643135
125818,540.936508,0.694776
8831,718.445142,0.162704
76903,504.488608,0.790480
9910,583.497414,0.557871
64669,664.938796,0.289772
146186,557.379258,0.644420
17450,621.482854,0.427009
228357,602.718747,0.491516
214093,637.424664,0.374007
201123,717.081302,0.165296
15228,651.103146,0.330773
172570,609.081247,0.469502
188898,685.943206,0.233675
197269,588.793646,0.539692
199236,586.435364,0.547802
238045,635.991362,0.378670
167762,685.953178,0.233650
220786,679.218683,0.250780
192969,621.176017,0.428050
183998,525.688343,0.737677
136944,555.056053,0.651765
247470,648.886160,0.337612
2896,628.398127,0.403734
67064,714.500966,0.170290
33743,658.812726,0.307557
129347,568.245491,0.609202
37954,630.345984,0.397250
190254,616.743836,0.443155
120146,639.602232,0.366966
35237,580.310471,0.568738
84061,596.701798,0.512366
231515,673.462473,0.266070
184020,548.149400,0.673169
56467,542.249509,0.690902
100256,653.082147,0.324729
214758,603.790894,0.487802
242770,566.767531,0.614069
238172,564.807147,0.620489
248591,576.365603,0.582098
161500,593.523933,0.523365
245385,647.463614,0.342036
22786,599.394520,0.503036
220302,663.087234,0.295083
224133,542.913591,0.688933
188943,671.747328,0.270738
129060,603.658076,0.488262
35336,608.426476,0.471764
193208,594.219206,0.520960
197205,611.739673,0.460334
150956,652.924160,0.325209
64483,667.640298,0.282125
228669,520.387701,0.751646
99079,643.496394,0.354518
232869,635.417476,0.380544
166311,691.528915,0.220095
54436,593.411729,0.523753
122966,551.850039,0.661783
152271,592.847679,0.525703
205323,565.249144,0.619046
190126,671.792741,0.270614
41056,664.755080,0.290296
110934,574.380841,0.588776
75172,619.692839,0.433091
131955,625.125584,0.414701
97992,661.563493,0.299495
68792,597.091196,0.511017
175974,601.497507,0.495748
121711,576.983044,0.580014
229030,599.619889,0.502255
7519,634.902459,0.382228
222127,610.729401,0.463816
180912,585.391338,0.551385
169247,676.382897,0.258239
48139,714.335807,0.170614
162618,705.847735,0.187916
32169,660.421688,0.302827
118141,544.168152,0.685194
206513,665.822075,0.287258
136264,633.446798,0.387004
27809,492.247559,0.817204
205701,511.121852,0.774843
212659,760.778635,0.097518
4908,603.001941,0.490535
101878,645.747915,0.347408
219402,559.356201,0.638115
125709,658.480833,0.308537
4449,591.709204,0.529636
79412,717.130752,0.165201
235403,581.996517,0.562996
56676,567.989755,0.610046
81639,551.850039,0.661783
249896,559.600243,0.637333
69730,614.315728,0.451476
175351,608.360741,0.471991
106420,642.132400,0.358857
7885,591.840852,0.529182
10205,541.725680,0.692451
183008,680.922064,0.246370
88903,599.767592,0.501743
34688,601.823808,0.494617
69343,571.687128,0.597786
77796,681.123791,0.245851
62881,516.458344,0.761675
83781,666.858496,0.284325
155454,656.658265,0.313953
150627,573.393965,0.592084
166181,616.491269,0.444019
99041,572.507545,0.595049
4565,551.025456,0.664337
220585,680.234102,0.248145
7953,759.954261,0.098528
243819,646.270752,0.345767
162112,639.108175,0.368559
220446,614.701424,0.450152
160027,688.102589,0.228357
192446,613.277099,0.455044
72626,637.359852,0.374217
85136,645.152163,0.349283
216949,595.036159,0.518133
66883,668.163732,0.280658
31036,604.788866,0.484346
23611,646.782367,0.344164
65848,549.334919,0.669543
247283,611.697267,0.460480
25946,642.058129,0.359094
159007,582.627484,0.560843
47388,556.079587,0.648537
124286,603.603933,0.488449
32483,665.585981,0.287929
135740,599.042256,0.504257
221739,531.928091,0.720597
76207,600.418211,0.499488
150691,572.915149,0.593686
25236,606.378503,0.478844
69460,618.690827,0.436505
162489,627.617664,0.406341
213692,531.032583,0.723090
38806,615.498401,0.447419
221956,741.488448,0.123717
126979,619.815040,0.432675
182402,527.433710,0.732968
148418,636.601056,0.376684
27054,562.113210,0.629243
126698,597.060637,0.511123
212219,687.755661,0.229206
103336,698.425619,0.204123
182724,657.807412,0.310532
151522,522.379213,0.746457
207901,592.935776,0.525398
178230,563.343162,0.625257
16081,603.049605,0.490369
58326,597.257360,0.510441
41709,583.527412,0.557768
146310,646.807659,0.344085
87622,659.913285,0.304317
48306,623.916364,0.418776
175326,593.005728,0.525156
82515,565.116817,0.619478
52345,540.785710,0.695219
248106,625.067630,0.414896
135362,599.077238,0.504135
59265,605.416428,0.482173
186830,617.813422,0.439499
154920,569.040906,0.606574
146748,555.056053,0.651765
77887,661.392651,0.299993
157293,637.771995,0.372880
6083,683.141104,0.240703
136634,709.611139,0.180083
16551,670.914927,0.273023
95777,667.344948,0.282955
191579,571.070580,0.599840
151222,580.590141,0.567787
10589,621.086058,0.428355
136353,567.792814,0.610695
3309,612.497634,0.457725
107282,585.377901,0.551431
93685,663.302317,0.294463
150283,731.509973,0.139510
227684,625.765850,0.412548
26901,670.427274,0.274367
139190,611.344435,0.461696
192213,539.105702,0.700131
167023,582.359768,0.561757
248921,628.933671,0.401948
141370,572.564144,0.594860
192281,584.029472,0.556050
146362,521.044032,0.749944
218059,625.373892,0.413866
22175,657.554754,0.311283
169820,582.558122,0.561080
104818,636.077198,0.378390
140436,656.612411,0.314090
129836,606.087494,0.479851
145035,621.597152,0.426621
152819,634.666246,0.383002
215058,633.279246,0.387556
60984,656.520489,0.314365
12730,629.991676,0.398427
220825,616.962412,0.442407
86586,625.213514,0.414405
47925,709.154725,0.181019
211507,657.473022,0.311526
233376,688.454292,0.227499
131693,651.379729,0.329925
108900,573.154082,0.592887
86922,543.650896,0.686738
64585,701.697872,0.196853
11950,683.081314,0.240854
124872,630.496093,0.396752
145606,537.974781,0.703413
179868,644.586604,0.351067
118061,682.930083,0.241238
158325,559.861813,0.636495
71730,630.166838,0.397845
33258,613.210018,0.455275
32058,589.378252,0.537678
99160,639.790736,0.366359
168793,667.068982,0.283732
139594,647.148216,0.343020
186648,670.016027,0.275503
24251,650.494765,0.332643
139214,490.270476,0.821262
5792,605.191702,0.482951
117822,651.469040,0.329651
226823,589.893098,0.535903
43998,580.089702,0.569489
46536,661.160212,0.300670
202650,666.463131,0.285442
86029,742.032937,0.122901
170763,591.951037,0.528801
247423,561.977131,0.629683
221936,554.241572,0.654323
97566,565.339960,0.618749
102535,711.807910,0.175630
116853,498.250661,0.804443
44987,584.766496,0.553527
126413,637.826234,0.372704
11145,517.429322,0.759223
236653,673.054563,0.267175
119974,607.443383,0.475161
71209,688.314668,0.227839
159808,636.906756,0.375689
171807,559.631084,0.637235
126874,632.174064,0.391198
170255,648.566412,0.338603
203513,673.366569,0.266329
97244,680.908755,0.246404
51950,693.369400,0.215747
156294,632.873496,0.388892
64889,602.352587,0.492784
111696,541.549042,0.692972
78243,619.465940,0.433863
105821,511.113988,0.774862
234308,646.700734,0.344420
68866,623.157990,0.421337
31723,603.321559,0.489427
70558,732.323585,0.138161
8777,663.059629,0.295162
51578,593.750956,0.522580
238053,616.024687,0.445616
213888,629.270628,0.400825
240731,578.804194,0.573852
169201,674.530132,0.263189
88208,570.537114,0.601613
123526,576.149586,0.582826
69567,618.853122,0.435951
234659,637.608936,0.373409
83812,558.952865,0.639405
75456,607.816720,0.473871
111141,633.077982,0.388218
116172,566.073433,0.616347
171506,640.795261,0.363133
89364,655.321085,0.317960
108958,652.087460,0.327760
22580,588.868619,0.539434
11490,600.004267,0.500923
237393,593.830286,0.522305
190673,609.514295,0.468007
14423,502.885905,0.794136
10981,624.568443,0.416577
222659,679.611572,0.249758
31985,630.157358,0.397877
42307,692.302364,0.218260
12243,691.741978,0.219589
3398,770.011159,0.086819
205803,602.038770,0.493872
235406,544.153759,0.685237
196165,718.160766,0.163241
222306,601.256968,0.496581
10563,564.295554,0.622158
216913,564.302908,0.622134
247336,634.620182,0.383153
89834,690.470753,0.222624
117989,627.711292,0.406028
233603,645.523792,0.348113
139993,634.720005,0.382826
119692,575.712500,0.584299
25562,709.220529,0.180884
5728,730.264244,0.141596
149869,641.362698,0.361316
112204,684.286167,0.237813
162390,661.157074,0.300679
65184,644.464406,0.351453
173775,549.484442,0.669084
215571,630.210763,0.397699
238727,582.009462,0.562952
144265,580.557283,0.567899
235229,771.126825,0.085601
75617,581.986254,0.563031
65726,553.039098,0.658084
157870,581.849149,0.563499
40625,608.045595,0.473080
197814,634.342874,0.384062
200972,642.592596,0.357390
32520,593.845434,0.522253
143374,599.691676,0.502006
13967,567.822662,0.610597
225221,617.207260,0.441570
39550,647.214560,0.342813
183549,645.767624,0.347346
228257,602.411961,0.492579
193442,589.553236,0.537075
249642,646.284622,0.345723
191600,521.686076,0.748271
226467,663.027831,0.295254
70201,655.494031,0.317440
158162,594.575293,0.519728
101316,572.880666,0.593802
125684,572.227732,0.595983
53699,605.311741,0.482535
70356,599.951679,0.501105
44206,643.040084,0.355967
169637,616.587149,0.443691
68000,617.025400,0.442192
201385,600.673197,0.498604
163235,599.753188,0.501793
167048,590.494066,0.533831
49560,593.347085,0.523976
57946,600.211403,0.500205
173636,609.714903,0.467315
105003,676.506605,0.257911
243690,709.018253,0.181300
203259,593.340253,0.524000
169437,624.970758,0.415222
164774,647.775133,0.341064
147221,610.840872,0.463431
86173,631.469836,0.393526
32595,661.564254,0.299493
118997,721.232497,0.157508
66842,683.631859,0.239462
53854,596.311446,0.513718
233966,681.171383,0.245729
3948,613.109811,0.455619
39942,599.077238,0.504135
55100,654.606389,0.320112
213170,644.273689,0.352056
38897,682.509872,0.242306
194829,636.901077,0.375708
11272,519.834717,0.753074
236950,628.635128,0.402943
226591,647.897366,0.340684
24332,637.640253,0.373307
85728,578.160202,0.576034
90885,595.906224,0.515121
97034,664.921814,0.289820
165998,630.255822,0.397550
202724,601.406639,0.496062
220884,681.492897,0.244903
56928,533.191111,0.717059
18566,646.524974,0.344970
226885,601.504434,0.495724
14425,651.982650,0.328080
10444,622.233928,0.424463
42444,553.039098,0.658084
65380,609.395151,0.468418
79886,693.081593,0.216423
221543,700.820871,0.198782
85521,676.982209,0.256651
133119,601.573789,0.495483
157760,661.195315,0.300567
161370,631.989433,0.391808
17256,574.714126,0.587657
217806,665.389292,0.288488
217602,575.115453,0.586308
171715,596.015085,0.514744
64919,707.860046,0.183695
120687,636.805091,0.376020
2298,641.749387,0.360079
18095,633.915515,0.385464
211214,681.077002,0.245971
132498,683.613425,0.239508
238742,590.591616,0.533494
37605,569.848447,0.603899
114609,615.343772,0.447949
33413,507.802884,0.782768
58217,550.362790,0.666382
65836,611.999818,0.459439
80656,586.982978,0.545921
234165,612.025660,0.459350
218180,542.382498,0.690509
68435,632.643766,0.389649
148864,608.940915,0.469987
180655,670.186697,0.275031
81699,598.080101,0.507591
119890,585.180909,0.552107
191386,545.866862,0.680092
212648,623.945518,0.418677
45728,623.455910,0.420330
118809,675.915859,0.259481
51129,630.801520,0.395739
144989,706.308480,0.186943
102208,613.783583,0.453304
141746,615.125779,0.448697
154766,635.788904,0.379331
54754,551.854354,0.661770
243611,584.685952,0.553803
212543,615.484941,0.447465
125375,609.367174,0.468515
2122,677.873642,0.254300
154538,533.127883,0.717236
92873,656.481743,0.314481
97176,563.615055,0.624373
73885,602.877008,0.490967
148565,536.218492,0.708467
142987,513.991562,0.767827
141564,588.953770,0.539140
45784,581.192328,0.565737
225143,629.057100,0.401536
119743,635.970567,0.378738
77245,657.750951,0.310700
1060,653.729841,0.322763
86815,589.779933,0.536294
177545,667.639971,0.282126
116208,608.355586,0.472008
235735,579.391758,0.571859
212276,564.023144,0.623045
211122,652.614738,0.326151
238167,548.219656,0.672954
91102,600.816650,0.498107
163188,530.409036,0.724817
93821,595.031251,0.518150
17933,625.331380,0.414009
157176,573.210949,0.592697
146119,693.023783,0.216559
117606,673.325491,0.266441
196991,538.715522,0.701266
72269,567.794653,0.610689
181366,552.110637,0.660974
219109,606.220419,0.479391
99153,553.706596,0.655999
208904,587.777383,0.543190
190921,702.988531,0.194039
183053,613.438844,0.454488
139749,639.687127,0.366693
146590,684.539286,0.237178
14628,491.671547,0.818393
163282,645.880485,0.346992
188669,659.985304,0.304106
208968,659.561874,0.305349
225900,655.150191,0.318474
218014,606.378503,0.478844
75060,655.178833,0.318388
25364,628.935487,0.401942
180074,617.445396,0.440756
131135,683.929193,0.238712
48787,639.834890,0.366217
166084,627.980258,0.405129
7671,659.113433,0.306669
23226,662.912803,0.295586
194080,622.185709,0.424626
137446,716.599659,0.166219
64181,625.553981,0.413260
242031,649.925920,0.334396
104493,664.764015,0.290271
222360,603.905852,0.487403
133911,593.500449,0.523446
